,CalendarYear,CalendarPeriod,CalendarWeek,ServiceGroup,ProductGroup,OpJourneys,OpMiles
2167,2018,2018/P10,2018/W41,Inter7City,Off-Peak,92885,6087804
2168,2018,2018/P10,2018/W41,Scenic,Off-Peak,33778,1263121
2169,2018,2018/P10,2018/W41,West Suburban,Off-Peak,494257,5075774
2170,2018,2018/P10,2018/W41,East Suburban,Peak,70462,1324419
2171,2018,2018/P10,2018/W41,eXpress,Peak,40374,1415563
2172,2018,2018/P10,2018/W41,Inter7City,Peak,59244,3301462
2173,2018,2018/P10,2018/W41,Scenic,Peak,24720,735149
2174,2018,2018/P10,2018/W41,West Suburban,Peak,319049,3915184
2175,2018,2018/P11,2018/W42,East Suburban,Commuter,57110,948004
2176,2018,2018/P11,2018/W42,eXpress,Commuter,30259,835788
2177,2018,2018/P11,2018/W42,Inter7City,Commuter,21239,556446
2178,2018,2018/P11,2018/W42,Scenic,Commuter,9918,183192
2179,2018,2018/P11,2018/W42,West Suburban,Commuter,325514,3559937
2180,2018,2018/P11,2018/W42,East Suburban,Off-Peak,75926,1444497
2181,2018,2018/P11,2018/W42,eXpress,Off-Peak,79641,2914454
2182,2018,2018/P11,2018/W42,Inter7City,Off-Peak,95933,6129945
2183,2018,2018/P11,2018/W42,Scenic,Off-Peak,38576,1412481
2184,2018,2018/P11,2018/W42,West Suburban,Off-Peak,583680,6293006
2185,2018,2018/P11,2018/W42,East Suburban,Peak,57498,1020802
2186,2018,2018/P11,2018/W42,eXpress,Peak,35158,1193444
2187,2018,2018/P11,2018/W42,Inter7City,Peak,53900,2890945
2188,2018,2018/P11,2018/W42,Scenic,Peak,22769,710966
2189,2018,2018/P11,2018/W42,West Suburban,Peak,268630,3397183
2190,2018,2018/P11,2018/W43,East Suburban,Commuter,63514,1082140
2191,2018,2018/P11,2018/W43,eXpress,Commuter,34193,959685
2192,2018,2018/P11,2018/W43,Inter7City,Commuter,23404,618499
2193,2018,2018/P11,2018/W43,Scenic,Commuter,11098,200026
2194,2018,2018/P11,2018/W43,West Suburban,Commuter,354839,3902164
2195,2018,2018/P11,2018/W43,East Suburban,Off-Peak,74536,1454220
2196,2018,2018/P11,2018/W43,eXpress,Off-Peak,76072,2832963
2197,2018,2018/P11,2018/W43,Inter7City,Off-Peak,98152,6252225
2198,2018,2018/P11,2018/W43,Scenic,Off-Peak,38427,1357393
2199,2018,2018/P11,2018/W43,West Suburban,Off-Peak,575290,5939679
2200,2018,2018/P11,2018/W43,East Suburban,Peak,74028,1384837
2201,2018,2018/P11,2018/W43,eXpress,Peak,42533,1505073
2202,2018,2018/P11,2018/W43,Inter7City,Peak,64860,3502736
2203,2018,2018/P11,2018/W43,Scenic,Peak,25460,741009
2204,2018,2018/P11,2018/W43,West Suburban,Peak,328300,4048849
2205,2018,2018/P11,2018/W44,East Suburban,Commuter,67775,1156012
2206,2018,2018/P11,2018/W44,eXpress,Commuter,35203,999272
2207,2018,2018/P11,2018/W44,Inter7City,Commuter,26538,695288
2208,2018,2018/P11,2018/W44,Scenic,Commuter,11350,201913
2209,2018,2018/P11,2018/W44,West Suburban,Commuter,366687,4025744
2210,2018,2018/P11,2018/W44,East Suburban,Off-Peak,72287,1431221
2211,2018,2018/P11,2018/W44,eXpress,Off-Peak,77855,2940947
2212,2018,2018/P11,2018/W44,Inter7City,Off-Peak,94956,6083233
2213,2018,2018/P11,2018/W44,Scenic,Off-Peak,34478,1224886
2214,2018,2018/P11,2018/W44,West Suburban,Off-Peak,541616,5650579
2215,2018,2018/P11,2018/W44,East Suburban,Peak,73777,1376331
2216,2018,2018/P11,2018/W44,eXpress,Peak,43607,1537773
2217,2018,2018/P11,2018/W44,Inter7City,Peak,66426,3511287
2218,2018,2018/P11,2018/W44,Scenic,Peak,24352,678063
2219,2018,2018/P11,2018/W44,West Suburban,Peak,325937,4011239
2220,2018,2018/P11,2018/W45,East Suburban,Commuter,68188,1158566
2221,2018,2018/P11,2018/W45,eXpress,Commuter,36584,1025691
2222,2018,2018/P11,2018/W45,Inter7City,Commuter,26968,708262
2223,2018,2018/P11,2018/W45,Scenic,Commuter,11462,205619
2224,2018,2018/P11,2018/W45,West Suburban,Commuter,369156,4054687
2225,2018,2018/P11,2018/W45,East Suburban,Off-Peak,82097,1643382
2226,2018,2018/P11,2018/W45,eXpress,Off-Peak,77236,2901186
2227,2018,2018/P11,2018/W45,Inter7City,Off-Peak,98477,6233533
2228,2018,2018/P11,2018/W45,Scenic,Off-Peak,35883,1225841
2229,2018,2018/P11,2018/W45,West Suburban,Off-Peak,565254,6028098
2230,2018,2018/P11,2018/W45,East Suburban,Peak,75278,1405209
2231,2018,2018/P11,2018/W45,eXpress,Peak,42648,1517966
2232,2018,2018/P11,2018/W45,Inter7City,Peak,65137,3421552
2233,2018,2018/P11,2018/W45,Scenic,Peak,24014,640326
2234,2018,2018/P11,2018/W45,West Suburban,Peak,318298,3905055
2235,2018,2018/P12,2018/W46,East Suburban,Commuter,68095,1165119
2236,2018,2018/P12,2018/W46,eXpress,Commuter,34920,985039
2237,2018,2018/P12,2018/W46,Inter7City,Commuter,26951,708799
2238,2018,2018/P12,2018/W46,Scenic,Commuter,11772,210228
2239,2018,2018/P12,2018/W46,West Suburban,Commuter,368788,4055257
2240,2018,2018/P12,2018/W46,East Suburban,Off-Peak,82541,1686897
2241,2018,2018/P12,2018/W46,eXpress,Off-Peak,78924,2947991
2242,2018,2018/P12,2018/W46,Inter7City,Off-Peak,104090,6338344
2243,2018,2018/P12,2018/W46,Scenic,Off-Peak,37563,1279022
2244,2018,2018/P12,2018/W46,West Suburban,Off-Peak,584247,6267405
2245,2018,2018/P12,2018/W46,East Suburban,Peak,75106,1408236
2246,2018,2018/P12,2018/W46,eXpress,Peak,42214,1492785
2247,2018,2018/P12,2018/W46,Inter7City,Peak,65989,3518392
2248,2018,2018/P12,2018/W46,Scenic,Peak,25326,676728
2249,2018,2018/P12,2018/W46,West Suburban,Peak,321234,3944129
2250,2018,2018/P12,2018/W47,East Suburban,Commuter,67728,1153114
2251,2018,2018/P12,2018/W47,eXpress,Commuter,37041,1045348
2252,2018,2018/P12,2018/W47,Inter7City,Commuter,26957,701913
2253,2018,2018/P12,2018/W47,Scenic,Commuter,11545,207137
2254,2018,2018/P12,2018/W47,West Suburban,Commuter,367919,4044000
2255,2018,2018/P12,2018/W47,East Suburban,Off-Peak,90716,1903824
2256,2018,2018/P12,2018/W47,eXpress,Off-Peak,85816,3208556
2257,2018,2018/P12,2018/W47,Inter7City,Off-Peak,99539,6065516
2258,2018,2018/P12,2018/W47,Scenic,Off-Peak,39363,1316624
2259,2018,2018/P12,2018/W47,West Suburban,Off-Peak,621881,6752218
2260,2018,2018/P12,2018/W47,East Suburban,Peak,74662,1418348
2261,2018,2018/P12,2018/W47,eXpress,Peak,42576,1506060
2262,2018,2018/P12,2018/W47,Inter7City,Peak,64664,3414375
2263,2018,2018/P12,2018/W47,Scenic,Peak,24598,672439
2264,2018,2018/P12,2018/W47,West Suburban,Peak,319117,3928497
2265,2018,2018/P12,2018/W48,East Suburban,Commuter,67065,1141740
2266,2018,2018/P12,2018/W48,eXpress,Commuter,34296,963700
2267,2018,2018/P12,2018/W48,Inter7City,Commuter,26425,687145
2268,2018,2018/P12,2018/W48,Scenic,Commuter,11477,203902
2269,2018,2018/P12,2018/W48,West Suburban,Commuter,361657,3949809
2270,2018,2018/P12,2018/W48,East Suburban,Off-Peak,87246,1842230
2271,2018,2018/P12,2018/W48,eXpress,Off-Peak,86265,3210640
2272,2018,2018/P12,2018/W48,Inter7City,Off-Peak,99380,6002352
2273,2018,2018/P12,2018/W48,Scenic,Off-Peak,38932,1289613
2274,2018,2018/P12,2018/W48,West Suburban,Off-Peak,604016,6624853
2275,2018,2018/P12,2018/W48,East Suburban,Peak,73029,1386971
2276,2018,2018/P12,2018/W48,eXpress,Peak,41834,1477398
2277,2018,2018/P12,2018/W48,Inter7City,Peak,63334,3352259
2278,2018,2018/P12,2018/W48,Scenic,Peak,25037,685290
2279,2018,2018/P12,2018/W48,West Suburban,Peak,311130,3833594
2280,2018,2018/P12,2018/W49,East Suburban,Commuter,65168,1104609
2281,2018,2018/P12,2018/W49,eXpress,Commuter,35492,1006156
2282,2018,2018/P12,2018/W49,Inter7City,Commuter,25690,668771
2283,2018,2018/P12,2018/W49,Scenic,Commuter,11359,201936
2284,2018,2018/P12,2018/W49,West Suburban,Commuter,356264,3881353
2285,2018,2018/P12,2018/W49,East Suburban,Off-Peak,93368,1973975
2286,2018,2018/P12,2018/W49,eXpress,Off-Peak,87830,3234090
2287,2018,2018/P12,2018/W49,Inter7City,Off-Peak,101289,5883216
2288,2018,2018/P12,2018/W49,Scenic,Off-Peak,39369,1297651
2289,2018,2018/P12,2018/W49,West Suburban,Off-Peak,627013,7028359
2290,2018,2018/P12,2018/W49,East Suburban,Peak,73508,1391803
2291,2018,2018/P12,2018/W49,eXpress,Peak,41227,1444053
2292,2018,2018/P12,2018/W49,Inter7City,Peak,64211,3305325
2293,2018,2018/P12,2018/W49,Scenic,Peak,24488,664637
2294,2018,2018/P12,2018/W49,West Suburban,Peak,321264,3911975
2295,2018,2018/P13,2018/W50,East Suburban,Commuter,63615,1075282
2296,2018,2018/P13,2018/W50,eXpress,Commuter,31701,907755
2297,2018,2018/P13,2018/W50,Inter7City,Commuter,23744,615983
2298,2018,2018/P13,2018/W50,Scenic,Commuter,10668,197835
2299,2018,2018/P13,2018/W50,West Suburban,Commuter,339091,3647436
2300,2018,2018/P13,2018/W50,East Suburban,Off-Peak,101163,2115518
2301,2018,2018/P13,2018/W50,eXpress,Off-Peak,90342,3360929
2302,2018,2018/P13,2018/W50,Inter7City,Off-Peak,100308,5598574
2303,2018,2018/P13,2018/W50,Scenic,Off-Peak,39733,1244757
2304,2018,2018/P13,2018/W50,West Suburban,Off-Peak,683920,7639957
2305,2018,2018/P13,2018/W50,East Suburban,Peak,77773,1473442
2306,2018,2018/P13,2018/W50,eXpress,Peak,41707,1464132
2307,2018,2018/P13,2018/W50,Inter7City,Peak,65744,3255927
2308,2018,2018/P13,2018/W50,Scenic,Peak,23825,630784
2309,2018,2018/P13,2018/W50,West Suburban,Peak,330275,4047774
2310,2018,2018/P13,2018/W51,East Suburban,Commuter,49560,835967
2311,2018,2018/P13,2018/W51,eXpress,Commuter,24801,703515
2312,2018,2018/P13,2018/W51,Inter7City,Commuter,18637,483052
2313,2018,2018/P13,2018/W51,Scenic,Commuter,8431,151004
2314,2018,2018/P13,2018/W51,West Suburban,Commuter,269910,2871099
2315,2018,2018/P13,2018/W51,East Suburban,Off-Peak,105048,2202288
2316,2018,2018/P13,2018/W51,eXpress,Off-Peak,91438,3342617
2317,2018,2018/P13,2018/W51,Inter7City,Off-Peak,100243,5651388
2318,2018,2018/P13,2018/W51,Scenic,Off-Peak,41423,1319565
2319,2018,2018/P13,2018/W51,West Suburban,Off-Peak,729444,8069664
2320,2018,2018/P13,2018/W51,East Suburban,Peak,73870,1392019
2321,2018,2018/P13,2018/W51,eXpress,Peak,36927,1247300
2322,2018,2018/P13,2018/W51,Inter7City,Peak,62184,2962163
2323,2018,2018/P13,2018/W51,Scenic,Peak,24580,680153
2324,2018,2018/P13,2018/W51,West Suburban,Peak,322499,3951504
2325,2018,2018/P13,2018/W52,East Suburban,Commuter,20222,340931
2326,2018,2018/P13,2018/W52,eXpress,Commuter,10007,267179
2327,2018,2018/P13,2018/W52,Inter7City,Commuter,6305,170596
2328,2018,2018/P13,2018/W52,Scenic,Commuter,3544,61826
2329,2018,2018/P13,2018/W52,West Suburban,Commuter,109203,1157591
2330,2018,2018/P13,2018/W52,East Suburban,Off-Peak,105119,2120104
2331,2018,2018/P13,2018/W52,eXpress,Off-Peak,85210,3012149
2332,2018,2018/P13,2018/W52,Inter7City,Off-Peak,100218,5500890
2333,2018,2018/P13,2018/W52,Scenic,Off-Peak,41670,1337627
2334,2018,2018/P13,2018/W52,West Suburban,Off-Peak,718740,8224121
2335,2018,2018/P13,2018/W52,East Suburban,Peak,43833,842844
2336,2018,2018/P13,2018/W52,eXpress,Peak,17907,539518
2337,2018,2018/P13,2018/W52,Inter7City,Peak,42804,2168434
2338,2018,2018/P13,2018/W52,Scenic,Peak,18631,579013
2339,2018,2018/P13,2018/W52,West Suburban,Peak,206169,2768538
2340,2019,2019/P01,2019/W01,East Suburban,Commuter,24656,413432
2341,2019,2019/P01,2019/W01,eXpress,Commuter,11562,310819
2342,2019,2019/P01,2019/W01,Inter7City,Commuter,7995,212613
2343,2019,2019/P01,2019/W01,Scenic,Commuter,3944,68789
2344,2019,2019/P01,2019/W01,West Suburban,Commuter,131072,1387919
2345,2019,2019/P01,2019/W01,East Suburban,Off-Peak,51551,1032243
2346,2019,2019/P01,2019/W01,eXpress,Off-Peak,39960,1445458
2347,2019,2019/P01,2019/W01,Inter7City,Off-Peak,52498,2946122
2348,2019,2019/P01,2019/W01,Scenic,Off-Peak,22524,744708
2349,2019,2019/P01,2019/W01,West Suburban,Off-Peak,334866,3577225
2350,2019,2019/P01,2019/W01,East Suburban,Peak,26562,494123
2351,2019,2019/P01,2019/W01,eXpress,Peak,10772,341330
2352,2019,2019/P01,2019/W01,Inter7City,Peak,23539,1167576
2353,2019,2019/P01,2019/W01,Scenic,Peak,10192,323176
2354,2019,2019/P01,2019/W01,West Suburban,Peak,116538,1446843
2355,2019,2019/P01,2019/W02,East Suburban,Commuter,65923,1137334
2356,2019,2019/P01,2019/W02,eXpress,Commuter,34502,989598
2357,2019,2019/P01,2019/W02,Inter7City,Commuter,24161,639741
2358,2019,2019/P01,2019/W02,Scenic,Commuter,10473,186866
2359,2019,2019/P01,2019/W02,West Suburban,Commuter,337760,3660456
2360,2019,2019/P01,2019/W02,East Suburban,Off-Peak,53088,1009082
2361,2019,2019/P01,2019/W02,eXpress,Off-Peak,45919,1700700
2362,2019,2019/P01,2019/W02,Inter7City,Off-Peak,72345,4773154
2363,2019,2019/P01,2019/W02,Scenic,Off-Peak,26299,921594
2364,2019,2019/P01,2019/W02,West Suburban,Off-Peak,456238,4423736
2365,2019,2019/P01,2019/W02,East Suburban,Peak,61994,1145044
2366,2019,2019/P01,2019/W02,eXpress,Peak,31657,1111583
2367,2019,2019/P01,2019/W02,Inter7City,Peak,50128,2466903
2368,2019,2019/P01,2019/W02,Scenic,Peak,20392,538342
2369,2019,2019/P01,2019/W02,West Suburban,Peak,282313,3289480
2370,2019,2019/P01,2019/W03,East Suburban,Commuter,66241,1133856
2371,2019,2019/P01,2019/W03,eXpress,Commuter,33318,950843
2372,2019,2019/P01,2019/W03,Inter7City,Commuter,24772,655779
2373,2019,2019/P01,2019/W03,Scenic,Commuter,10740,189411
2374,2019,2019/P01,2019/W03,West Suburban,Commuter,354810,3848023
2375,2019,2019/P01,2019/W03,East Suburban,Off-Peak,57831,1092929
2376,2019,2019/P01,2019/W03,eXpress,Off-Peak,51659,1962886
2377,2019,2019/P01,2019/W03,Inter7City,Off-Peak,79395,5102072
2378,2019,2019/P01,2019/W03,Scenic,Off-Peak,27543,968983
2379,2019,2019/P01,2019/W03,West Suburban,Off-Peak,463505,4562956
2380,2019,2019/P01,2019/W03,East Suburban,Peak,67042,1246834
2381,2019,2019/P01,2019/W03,eXpress,Peak,36313,1302020
2382,2019,2019/P01,2019/W03,Inter7City,Peak,55108,2745354
2383,2019,2019/P01,2019/W03,Scenic,Peak,20637,541490
2384,2019,2019/P01,2019/W03,West Suburban,Peak,291487,3493510
2385,2019,2019/P01,2019/W04,East Suburban,Commuter,67720,1160823
2386,2019,2019/P01,2019/W04,eXpress,Commuter,34048,972809
2387,2019,2019/P01,2019/W04,Inter7City,Commuter,24930,652935
2388,2019,2019/P01,2019/W04,Scenic,Commuter,10824,200050
2389,2019,2019/P01,2019/W04,West Suburban,Commuter,359312,3890171
2390,2019,2019/P01,2019/W04,East Suburban,Off-Peak,63071,1243499
2391,2019,2019/P01,2019/W04,eXpress,Off-Peak,61454,2352287
2392,2019,2019/P01,2019/W04,Inter7City,Off-Peak,84691,5520411
2393,2019,2019/P01,2019/W04,Scenic,Off-Peak,30160,1056749
2394,2019,2019/P01,2019/W04,West Suburban,Off-Peak,492602,4942746
2395,2019,2019/P01,2019/W04,East Suburban,Peak,69457,1305018
2396,2019,2019/P01,2019/W04,eXpress,Peak,38027,1365042
2397,2019,2019/P01,2019/W04,Inter7City,Peak,57238,2930892
2398,2019,2019/P01,2019/W04,Scenic,Peak,21851,578373
2399,2019,2019/P01,2019/W04,West Suburban,Peak,298234,3580849
2400,2019,2019/P01,2019/W05,East Suburban,Commuter,68621,1174794
2401,2019,2019/P01,2019/W05,eXpress,Commuter,33959,950076
2402,2019,2019/P01,2019/W05,Inter7City,Commuter,25164,661694
2403,2019,2019/P01,2019/W05,Scenic,Commuter,11233,204237
2404,2019,2019/P01,2019/W05,West Suburban,Commuter,372451,4044748
2405,2019,2019/P01,2019/W05,East Suburban,Off-Peak,73448,1528619
2406,2019,2019/P01,2019/W05,eXpress,Off-Peak,72424,2803992
2407,2019,2019/P01,2019/W05,Inter7City,Off-Peak,91580,5893903
2408,2019,2019/P01,2019/W05,Scenic,Off-Peak,31705,1113720
2409,2019,2019/P01,2019/W05,West Suburban,Off-Peak,539631,5629433
2410,2019,2019/P01,2019/W05,East Suburban,Peak,70821,1327894
2411,2019,2019/P01,2019/W05,eXpress,Peak,39204,1408076
2412,2019,2019/P01,2019/W05,Inter7City,Peak,57669,2994162
2413,2019,2019/P01,2019/W05,Scenic,Peak,22158,591645
2414,2019,2019/P01,2019/W05,West Suburban,Peak,309753,3753086
2415,2019,2019/P02,2019/W06,East Suburban,Commuter,67374,1153802
2416,2019,2019/P02,2019/W06,eXpress,Commuter,34329,966935
2417,2019,2019/P02,2019/W06,Inter7City,Commuter,24733,646556
2418,2019,2019/P02,2019/W06,Scenic,Commuter,10910,200263
2419,2019,2019/P02,2019/W06,West Suburban,Commuter,366788,3981350
2420,2019,2019/P02,2019/W06,East Suburban,Off-Peak,68875,1432834
2421,2019,2019/P02,2019/W06,eXpress,Off-Peak,66946,2588220
2422,2019,2019/P02,2019/W06,Inter7City,Off-Peak,89955,5730211
2423,2019,2019/P02,2019/W06,Scenic,Off-Peak,31396,1156678
2424,2019,2019/P02,2019/W06,West Suburban,Off-Peak,501500,5215176
2425,2019,2019/P02,2019/W06,East Suburban,Peak,71089,1344825
2426,2019,2019/P02,2019/W06,eXpress,Peak,40103,1444795
2427,2019,2019/P02,2019/W06,Inter7City,Peak,60111,3111892
2428,2019,2019/P02,2019/W06,Scenic,Peak,21456,574099
2429,2019,2019/P02,2019/W06,West Suburban,Peak,304563,3690859
2430,2019,2019/P02,2019/W07,East Suburban,Commuter,62304,1064675
2431,2019,2019/P02,2019/W07,eXpress,Commuter,33604,957894
2432,2019,2019/P02,2019/W07,Inter7City,Commuter,23315,623902
2433,2019,2019/P02,2019/W07,Scenic,Commuter,10303,183747
2434,2019,2019/P02,2019/W07,West Suburban,Commuter,355857,3853010
2435,2019,2019/P02,2019/W07,East Suburban,Off-Peak,82140,1630155
2436,2019,2019/P02,2019/W07,eXpress,Off-Peak,70514,2663638
2437,2019,2019/P02,2019/W07,Inter7City,Off-Peak,98775,5965105
2438,2019,2019/P02,2019/W07,Scenic,Off-Peak,37685,1315347
2439,2019,2019/P02,2019/W07,West Suburban,Off-Peak,583127,6198086
2440,2019,2019/P02,2019/W07,East Suburban,Peak,67460,1270125
2441,2019,2019/P02,2019/W07,eXpress,Peak,36368,1286719
2442,2019,2019/P02,2019/W07,Inter7City,Peak,58608,2933397
2443,2019,2019/P02,2019/W07,Scenic,Peak,22087,629305
2444,2019,2019/P02,2019/W07,West Suburban,Peak,300261,3686964
2445,2019,2019/P02,2019/W08,East Suburban,Commuter,64622,1100763
2446,2019,2019/P02,2019/W08,eXpress,Commuter,36133,1071813
2447,2019,2019/P02,2019/W08,Inter7City,Commuter,24156,624781
2448,2019,2019/P02,2019/W08,Scenic,Commuter,10369,189758
2449,2019,2019/P02,2019/W08,West Suburban,Commuter,360825,3880149
2450,2019,2019/P02,2019/W08,East Suburban,Off-Peak,74981,1477234
2451,2019,2019/P02,2019/W08,eXpress,Off-Peak,68428,2596839
2452,2019,2019/P02,2019/W08,Inter7City,Off-Peak,92411,5637803
2453,2019,2019/P02,2019/W08,Scenic,Off-Peak,38175,1387020
2454,2019,2019/P02,2019/W08,West Suburban,Off-Peak,549642,5676422
2455,2019,2019/P02,2019/W08,East Suburban,Peak,72030,1361144
2456,2019,2019/P02,2019/W08,eXpress,Peak,39986,1433852
2457,2019,2019/P02,2019/W08,Inter7City,Peak,61901,3208445
2458,2019,2019/P02,2019/W08,Scenic,Peak,23576,665326
2459,2019,2019/P02,2019/W08,West Suburban,Peak,312542,3789479
2460,2019,2019/P02,2019/W09,East Suburban,Commuter,66672,1139638
2461,2019,2019/P02,2019/W09,eXpress,Commuter,34827,991523
2462,2019,2019/P02,2019/W09,Inter7City,Commuter,24623,632402
2463,2019,2019/P02,2019/W09,Scenic,Commuter,11108,204823
2464,2019,2019/P02,2019/W09,West Suburban,Commuter,365963,3952850
2465,2019,2019/P02,2019/W09,East Suburban,Off-Peak,71537,1413244
2466,2019,2019/P02,2019/W09,eXpress,Off-Peak,66121,2492166
2467,2019,2019/P02,2019/W09,Inter7City,Off-Peak,89951,5582359
2468,2019,2019/P02,2019/W09,Scenic,Off-Peak,34481,1242807
2469,2019,2019/P02,2019/W09,West Suburban,Off-Peak,552992,5808370
2470,2019,2019/P02,2019/W09,East Suburban,Peak,72283,1368623
2471,2019,2019/P02,2019/W09,eXpress,Peak,39870,1430969
2472,2019,2019/P02,2019/W09,Inter7City,Peak,61213,3119797
2473,2019,2019/P02,2019/W09,Scenic,Peak,23279,628478
2474,2019,2019/P02,2019/W09,West Suburban,Peak,315359,3837681
2475,2019,2019/P03,2019/W10,East Suburban,Commuter,67207,1153320
2476,2019,2019/P03,2019/W10,eXpress,Commuter,35203,1008839
2477,2019,2019/P03,2019/W10,Inter7City,Commuter,24397,638220
2478,2019,2019/P03,2019/W10,Scenic,Commuter,11228,208406
2479,2019,2019/P03,2019/W10,West Suburban,Commuter,363300,3930723
2480,2019,2019/P03,2019/W10,East Suburban,Off-Peak,73866,1512479
2481,2019,2019/P03,2019/W10,eXpress,Off-Peak,71213,2743117
2482,2019,2019/P03,2019/W10,Inter7City,Off-Peak,93473,5937240
2483,2019,2019/P03,2019/W10,Scenic,Off-Peak,34285,1273706
2484,2019,2019/P03,2019/W10,West Suburban,Off-Peak,529891,5370433
2485,2019,2019/P03,2019/W10,East Suburban,Peak,71860,1357847
2486,2019,2019/P03,2019/W10,eXpress,Peak,39811,1440435
2487,2019,2019/P03,2019/W10,Inter7City,Peak,61019,3197138
2488,2019,2019/P03,2019/W10,Scenic,Peak,22355,631141
2489,2019,2019/P03,2019/W10,West Suburban,Peak,305191,3699899
2490,2019,2019/P03,2019/W11,East Suburban,Commuter,65678,1123041
2491,2019,2019/P03,2019/W11,eXpress,Commuter,33982,977610
2492,2019,2019/P03,2019/W11,Inter7City,Commuter,24288,632575
2493,2019,2019/P03,2019/W11,Scenic,Commuter,10848,202607
2494,2019,2019/P03,2019/W11,West Suburban,Commuter,360345,3898102
2495,2019,2019/P03,2019/W11,East Suburban,Off-Peak,61593,1220572
2496,2019,2019/P03,2019/W11,eXpress,Off-Peak,59775,2287585
2497,2019,2019/P03,2019/W11,Inter7City,Off-Peak,82501,5354330
2498,2019,2019/P03,2019/W11,Scenic,Off-Peak,30925,1192854
2499,2019,2019/P03,2019/W11,West Suburban,Off-Peak,486309,4931461
2500,2019,2019/P03,2019/W11,East Suburban,Peak,70501,1337659
2501,2019,2019/P03,2019/W11,eXpress,Peak,40082,1450361
2502,2019,2019/P03,2019/W11,Inter7City,Peak,59787,3182212
2503,2019,2019/P03,2019/W11,Scenic,Peak,21454,617983
2504,2019,2019/P03,2019/W11,West Suburban,Peak,298451,3615036
2505,2019,2019/P03,2019/W12,East Suburban,Commuter,66163,1129862
2506,2019,2019/P03,2019/W12,eXpress,Commuter,32119,887974
2507,2019,2019/P03,2019/W12,Inter7City,Commuter,23852,614273
2508,2019,2019/P03,2019/W12,Scenic,Commuter,10900,202243
2509,2019,2019/P03,2019/W12,West Suburban,Commuter,357469,3853973
2510,2019,2019/P03,2019/W12,East Suburban,Off-Peak,69501,1383300
2511,2019,2019/P03,2019/W12,eXpress,Off-Peak,66386,2524251
2512,2019,2019/P03,2019/W12,Inter7City,Off-Peak,87570,5442217
2513,2019,2019/P03,2019/W12,Scenic,Off-Peak,33982,1262946
2514,2019,2019/P03,2019/W12,West Suburban,Off-Peak,534186,5540128
2515,2019,2019/P03,2019/W12,East Suburban,Peak,71470,1349445
2516,2019,2019/P03,2019/W12,eXpress,Peak,40713,1466386
2517,2019,2019/P03,2019/W12,Inter7City,Peak,59817,3129428
2518,2019,2019/P03,2019/W12,Scenic,Peak,22648,661090
2519,2019,2019/P03,2019/W12,West Suburban,Peak,305703,3764078
2520,2019,2019/P03,2019/W13,East Suburban,Commuter,67459,1162193
2521,2019,2019/P03,2019/W13,eXpress,Commuter,33155,946353
2522,2019,2019/P03,2019/W13,Inter7City,Commuter,23761,613850
2523,2019,2019/P03,2019/W13,Scenic,Commuter,11330,207266
2524,2019,2019/P03,2019/W13,West Suburban,Commuter,354472,3802581
2525,2019,2019/P03,2019/W13,East Suburban,Off-Peak,83235,1643773
2526,2019,2019/P03,2019/W13,eXpress,Off-Peak,77735,2961658
2527,2019,2019/P03,2019/W13,Inter7City,Off-Peak,101871,6369035
2528,2019,2019/P03,2019/W13,Scenic,Off-Peak,39271,1534635
2529,2019,2019/P03,2019/W13,West Suburban,Off-Peak,609357,6505523
2530,2019,2019/P03,2019/W13,East Suburban,Peak,75454,1432216
2531,2019,2019/P03,2019/W13,eXpress,Peak,42141,1496800
2532,2019,2019/P03,2019/W13,Inter7City,Peak,67093,3546113
2533,2019,2019/P03,2019/W13,Scenic,Peak,25325,760852
2534,2019,2019/P03,2019/W13,West Suburban,Peak,334131,4173682
2535,2019,2019/P04,2019/W14,East Suburban,Commuter,60566,1033505
2536,2019,2019/P04,2019/W14,eXpress,Commuter,28990,814708
2537,2019,2019/P04,2019/W14,Inter7City,Commuter,20225,527487
2538,2019,2019/P04,2019/W14,Scenic,Commuter,9500,168141
2539,2019,2019/P04,2019/W14,West Suburban,Commuter,314385,3345337
2540,2019,2019/P04,2019/W14,East Suburban,Off-Peak,66197,1355484
2541,2019,2019/P04,2019/W14,eXpress,Off-Peak,56756,2140270
2542,2019,2019/P04,2019/W14,Inter7City,Off-Peak,86264,5449187
2543,2019,2019/P04,2019/W14,Scenic,Off-Peak,33575,1366553
2544,2019,2019/P04,2019/W14,West Suburban,Off-Peak,481208,5296160
2545,2019,2019/P04,2019/W14,East Suburban,Peak,63046,1181982
2546,2019,2019/P04,2019/W14,eXpress,Peak,32823,1183320
2547,2019,2019/P04,2019/W14,Inter7City,Peak,52231,2719239
2548,2019,2019/P04,2019/W14,Scenic,Peak,21064,680717
2549,2019,2019/P04,2019/W14,West Suburban,Peak,251067,3165143
2550,2019,2019/P04,2019/W15,East Suburban,Commuter,55600,953352
2551,2019,2019/P04,2019/W15,eXpress,Commuter,28286,810111
2552,2019,2019/P04,2019/W15,Inter7City,Commuter,19146,497031
2553,2019,2019/P04,2019/W15,Scenic,Commuter,8674,152759
2554,2019,2019/P04,2019/W15,West Suburban,Commuter,303723,3224817
2555,2019,2019/P04,2019/W15,East Suburban,Off-Peak,87684,1805124
2556,2019,2019/P04,2019/W15,eXpress,Off-Peak,73751,2802390
2557,2019,2019/P04,2019/W15,Inter7City,Off-Peak,101068,6147253
