,dt,search_origin,search_destination,search_route,search_adult_count,search_child_count,search_cabin_class,search_type,search_departure_date,search_arrival_date,is_marked_as_eco_option,currency,operating_carrier,booking_type,latitude_deg_origin,longitude_deg_origin,iso_country_origin,latitude_deg_dest,longitude_deg_dest,iata_code_dest,distance_km,CO2_emissions,CO2_emissions_per_passenger
533,2019-06-05,PUY,EDI,PUY-EDI,1.0,0.0,ECONOMY,oneway,2019-08-06 00:00:00,,False,EUR,-32174,REDIRECT,44.89350128173828,13.922200202941896,HR,55.950145,-3.372288,EDI,1726.5099017182683,12659.08144369407,68.42746726321118
534,2019-06-05,PUY,EDI,PUY-EDI,1.0,0.0,ECONOMY,oneway,2019-08-06 00:00:00,,False,EUR,-32174,DIRECT_BOOKING,44.89350128173828,13.922200202941896,HR,55.950145,-3.372288,EDI,1726.5099017182683,12659.08144369407,68.42746726321118
535,2019-06-05,HKG,EDI,HKG-EDI,1.0,0.0,ECONOMY,oneway,2019-05-09 00:00:00,,False,HKD,-32456,DIRECT_BOOKING,22.308901,113.915001,HK,55.950145,-3.372288,EDI,9516.266119901766,159063.29392823315,493.9853848702893
536,2019-06-05,HKG,EDI,HKG-EDI,1.0,0.0,ECONOMY,oneway,2019-05-09 00:00:00,,False,HKD,-32456,DIRECT_BOOKING,22.320304,114.198074,HK,55.950145,-3.372288,EDI,9529.680190967933,159287.5085836335,494.6817036758804
537,2022-02-05,HKG,EDI,HKG-EDI,2.0,0.0,ECONOMY,oneway,2022-06-24 00:00:00,,True,HKD,-32456,REDIRECT,22.308901,113.915001,HK,55.950145,-3.372288,EDI,9516.266119901766,159063.29392823315,493.9853848702893
538,2022-02-05,HKG,EDI,HKG-EDI,2.0,0.0,ECONOMY,oneway,2022-06-24 00:00:00,,True,HKD,-32456,REDIRECT,22.320304,114.198074,HK,55.950145,-3.372288,EDI,9529.680190967933,159287.5085836335,494.6817036758804
539,2019-06-05,HKG,EDI,HKG-EDI,1.0,0.0,ECONOMY,mutli_city,2019-11-07 00:00:00,2019-07-26 00:00:00,False,HKD,-32480,REDIRECT,22.308901,113.915001,HK,55.950145,-3.372288,EDI,9516.266119901766,159063.29392823315,493.9853848702893
540,2019-06-05,HKG,EDI,HKG-EDI,1.0,0.0,ECONOMY,mutli_city,2019-11-07 00:00:00,2019-07-26 00:00:00,False,HKD,-32480,REDIRECT,22.320304,114.198074,HK,55.950145,-3.372288,EDI,9529.680190967933,159287.5085836335,494.6817036758804
541,2022-02-05,HKG,EDI,HKG-EDI,2.0,0.0,ECONOMY,oneway,2022-06-24 00:00:00,,False,HKD,-32456,REDIRECT,22.308901,113.915001,HK,55.950145,-3.372288,EDI,9516.266119901766,159063.29392823315,493.9853848702893
542,2022-02-05,HKG,EDI,HKG-EDI,2.0,0.0,ECONOMY,oneway,2022-06-24 00:00:00,,False,HKD,-32456,REDIRECT,22.320304,114.198074,HK,55.950145,-3.372288,EDI,9529.680190967933,159287.5085836335,494.6817036758804
543,2022-02-05,HKG,EDI,HKG-EDI,5.0,1.0,BUSINESS,oneway,2022-01-06 00:00:00,,False,HKD,-31939,REDIRECT,22.308901,113.915001,HK,55.950145,-3.372288,EDI,9516.266119901766,159063.29392823315,493.9853848702893
544,2022-02-05,HKG,EDI,HKG-EDI,5.0,1.0,BUSINESS,oneway,2022-01-06 00:00:00,,False,HKD,-31939,REDIRECT,22.320304,114.198074,HK,55.950145,-3.372288,EDI,9529.680190967933,159287.5085836335,494.6817036758804
545,2019-06-05,HKG,EDI,HKG-EDI,2.0,1.0,ECONOMY,mutli_city,2019-05-27 00:00:00,2019-09-06 00:00:00,False,HKD,-32456,REDIRECT,22.308901,113.915001,HK,55.950145,-3.372288,EDI,9516.266119901766,159063.29392823315,493.9853848702893
546,2019-06-05,HKG,EDI,HKG-EDI,2.0,1.0,ECONOMY,mutli_city,2019-05-27 00:00:00,2019-09-06 00:00:00,False,HKD,-32456,REDIRECT,22.320304,114.198074,HK,55.950145,-3.372288,EDI,9529.680190967933,159287.5085836335,494.6817036758804
547,2022-02-05,HKG,EDI,HKG-EDI,5.0,1.0,ECONOMY,oneway,2022-09-06 00:00:00,,False,HKD,-31939,REDIRECT,22.308901,113.915001,HK,55.950145,-3.372288,EDI,9516.266119901766,159063.29392823315,493.9853848702893
548,2022-02-05,HKG,EDI,HKG-EDI,5.0,1.0,ECONOMY,oneway,2022-09-06 00:00:00,,False,HKD,-31939,REDIRECT,22.320304,114.198074,HK,55.950145,-3.372288,EDI,9529.680190967933,159287.5085836335,494.6817036758804
549,2022-02-05,NQY,EDI,NQY-EDI,1.0,0.0,ECONOMY,return,2022-06-19 00:00:00,2022-06-23 00:00:00,False,GBP,-32360,REDIRECT,50.44060134887695,-4.995409965515137,GB,55.950145,-3.372288,EDI,622.0561623594192,4290.458334158371,30.214495310974446
550,2022-02-05,NQY,EDI,NQY-EDI,1.0,0.0,ECONOMY,return,2022-08-19 00:00:00,2022-08-21 00:00:00,False,GBP,-32094,REDIRECT,50.44060134887695,-4.995409965515137,GB,55.950145,-3.372288,EDI,622.0561623594192,4290.458334158371,30.214495310974446
551,2022-02-05,NQY,EDI,NQY-EDI,1.0,0.0,ECONOMY,return,2022-08-19 00:00:00,2022-08-21 00:00:00,False,GBP,-32094,DIRECT_BOOKING,50.44060134887695,-4.995409965515137,GB,55.950145,-3.372288,EDI,622.0561623594192,4290.458334158371,30.214495310974446
552,2022-02-05,NQY,EDI,NQY-EDI,1.0,0.0,ECONOMY,return,2022-08-19 00:00:00,2022-08-21 00:00:00,False,GBP,-32094,BOOK_WITH_SKYSCANNER,50.44060134887695,-4.995409965515137,GB,55.950145,-3.372288,EDI,622.0561623594192,4290.458334158371,30.214495310974446
553,2019-06-05,BOD,EDI,BOD-EDI,2.0,0.0,ECONOMY,return,2019-09-21 00:00:00,2019-09-27 00:00:00,False,EUR,-31915,DIRECT_BOOKING,44.8283,-0.715556,FR,55.950145,-3.372288,EDI,1250.7131477483028,9170.453980187103,49.57002151452488
554,2020-04-05,TSF,EDI,TSF-EDI,1.0,0.0,ECONOMY,oneway,2020-05-22 00:00:00,,False,BRL,-31915,REDIRECT,45.648399,12.1944,IT,55.950145,-3.372288,EDI,1576.9765658328893,11562.67610270161,62.50095190649518
555,2022-02-05,DEN,EDI,DEN-EDI,1.0,0.0,ECONOMY,return,2022-06-28 00:00:00,2022-09-07 00:00:00,False,USD,-32480,REDIRECT,39.861698150635,-104.672996521,US,55.950145,-3.372288,EDI,7056.398634615276,117946.89176937174,366.29469493593706
556,2022-02-05,DEN,EDI,DEN-EDI,2.0,0.0,ECONOMY,return,2022-06-28 00:00:00,2022-09-07 00:00:00,False,USD,-32480,REDIRECT,39.861698150635,-104.672996521,US,55.950145,-3.372288,EDI,7056.398634615276,117946.89176937174,366.29469493593706
557,2022-02-05,DEN,EDI,DEN-EDI,1.0,0.0,ECONOMY,return,2022-06-28 00:00:00,2022-09-07 00:00:00,False,USD,-31722,REDIRECT,39.861698150635,-104.672996521,US,55.950145,-3.372288,EDI,7056.398634615276,117946.89176937174,366.29469493593706
558,2020-04-05,SLC,EDI,SLC-EDI,1.0,0.0,ECONOMY,oneway,2020-10-05 00:00:00,,False,GBP,-32573,REDIRECT,40.785749,-111.979746,US,55.950145,-3.372288,EDI,7344.268566376434,122758.60457688391,381.23790241268296
559,2022-02-05,GIB,EDI,GIB-EDI,1.0,0.0,ECONOMY,oneway,2022-05-05 00:00:00,,True,GBP,-32356,REDIRECT,36.151199,-5.34966,GI,55.950145,-3.372288,EDI,2206.6035234137125,16179.214314980904,87.45521251341029
560,2022-02-05,GIB,EDI,GIB-EDI,1.0,0.0,ECONOMY,oneway,2022-05-05 00:00:00,,False,GBP,-32356,REDIRECT,36.151199,-5.34966,GI,55.950145,-3.372288,EDI,2206.6035234137125,16179.214314980904,87.45521251341029
561,2022-02-05,CAG,EDI,CAG-EDI,2.0,2.0,ECONOMY,oneway,2022-05-08 00:00:00,,True,GBP,-30823,REDIRECT,39.251499,9.05428,IT,55.950145,-3.372288,EDI,2070.162567533886,15178.804661367436,82.0475927641483
562,2022-02-05,CAG,EDI,CAG-EDI,2.0,2.0,ECONOMY,oneway,2022-02-08 00:00:00,,False,GBP,-32356,REDIRECT,39.251499,9.05428,IT,55.950145,-3.372288,EDI,2070.162567533886,15178.804661367436,82.0475927641483
563,2022-02-05,CAG,EDI,CAG-EDI,1.0,0.0,ECONOMY,return,2022-09-06 00:00:00,2022-06-13 00:00:00,False,EUR,-31686,REDIRECT,39.251499,9.05428,IT,55.950145,-3.372288,EDI,2070.162567533886,15178.804661367436,82.0475927641483
564,2019-06-05,REC,EDI,REC-EDI,1.0,0.0,ECONOMY,return,2019-06-21 00:00:00,2019-01-07 00:00:00,False,BRL,-32269,REDIRECT,-8.125984,-34.923316,BR,55.950145,-3.372288,EDI,7693.8066073814,128601.0927392521,399.38227558773946
565,2019-06-05,REC,EDI,REC-EDI,1.0,0.0,ECONOMY,return,2019-06-21 00:00:00,2019-01-07 00:00:00,False,BRL,-32269,REDIRECT,-8.125984,-34.923316,BR,55.950145,-3.372288,EDI,7693.8066073814,128601.0927392521,399.38227558773946
566,2019-06-05,CWL,EDI,CWL-EDI,2.0,0.0,ECONOMY,return,2019-06-28 00:00:00,2019-01-07 00:00:00,False,GBP,-32302,REDIRECT,51.396702,-3.34333,GB,55.950145,-3.372288,EDI,506.32404018137896,3492.2284022415347,24.59315776226433
567,2019-06-05,CWL,EDI,CWL-EDI,2.0,0.0,ECONOMY,return,2019-06-28 00:00:00,2019-01-07 00:00:00,False,GBP,-32302,DIRECT_BOOKING,51.396702,-3.34333,GB,55.950145,-3.372288,EDI,506.32404018137896,3492.2284022415347,24.59315776226433
568,2019-06-05,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2019-06-17 00:00:00,2019-06-23 00:00:00,False,GBP,-32302,REDIRECT,51.396702,-3.34333,GB,55.950145,-3.372288,EDI,506.32404018137896,3492.2284022415347,24.59315776226433
569,2019-06-05,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2019-06-17 00:00:00,2019-06-23 00:00:00,False,GBP,-32302,DIRECT_BOOKING,51.396702,-3.34333,GB,55.950145,-3.372288,EDI,506.32404018137896,3492.2284022415347,24.59315776226433
570,2019-06-05,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2019-03-07 00:00:00,2019-05-07 00:00:00,False,GBP,-32302,DIRECT_BOOKING,51.396702,-3.34333,GB,55.950145,-3.372288,EDI,506.32404018137896,3492.2284022415347,24.59315776226433
571,2019-06-05,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2019-03-07 00:00:00,2019-05-07 00:00:00,False,GBP,-32302,REDIRECT,51.396702,-3.34333,GB,55.950145,-3.372288,EDI,506.32404018137896,3492.2284022415347,24.59315776226433
572,2022-02-05,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2022-07-05 00:00:00,2022-05-14 00:00:00,False,GBP,-30972,REDIRECT,51.396702,-3.34333,GB,55.950145,-3.372288,EDI,506.32404018137896,3492.2284022415347,24.59315776226433
573,2019-06-05,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,mutli_city,2019-05-23 00:00:00,2019-05-27 00:00:00,False,GBP,-32302,REDIRECT,51.396702,-3.34333,GB,55.950145,-3.372288,EDI,506.32404018137896,3492.2284022415347,24.59315776226433
574,2019-06-05,AGP,EDI,AGP-EDI,2.0,1.0,ECONOMY,oneway,2019-10-20 00:00:00,,False,GBP,-32356,REDIRECT,36.6749,-4.49911,ES,55.950145,-3.372288,EDI,2144.9878505382967,15727.437108049378,85.01317355702366
575,2019-06-05,AGP,EDI,AGP-EDI,2.0,1.0,ECONOMY,oneway,2019-10-19 00:00:00,,False,GBP,-31303,DIRECT_BOOKING,36.6749,-4.49911,ES,55.950145,-3.372288,EDI,2144.9878505382967,15727.437108049378,85.01317355702366
576,2022-02-05,AGP,EDI,AGP-EDI,1.0,0.0,ECONOMY,oneway,2022-05-19 00:00:00,,False,GBP,-30972,REDIRECT,36.6749,-4.49911,ES,55.950145,-3.372288,EDI,2144.9878505382967,15727.437108049378,85.01317355702366
577,2022-02-05,AGP,EDI,AGP-EDI,1.0,0.0,ECONOMY,return,2022-09-22 00:00:00,2022-09-25 00:00:00,True,EUR,-32356,REDIRECT,36.6749,-4.49911,ES,55.950145,-3.372288,EDI,2144.9878505382967,15727.437108049378,85.01317355702366
578,2019-06-05,AGP,EDI,AGP-EDI,1.0,0.0,ECONOMY,oneway,2019-06-05 00:00:00,,False,EUR,-31915,REDIRECT,36.6749,-4.49911,ES,55.950145,-3.372288,EDI,2144.9878505382967,15727.437108049378,85.01317355702366
579,2019-06-05,AGP,EDI,AGP-EDI,1.0,0.0,ECONOMY,return,2019-06-14 00:00:00,2019-06-16 00:00:00,False,EUR,-32174,DIRECT_BOOKING,36.6749,-4.49911,ES,55.950145,-3.372288,EDI,2144.9878505382967,15727.437108049378,85.01317355702366
580,2019-06-05,AGP,EDI,AGP-EDI,1.0,0.0,ECONOMY,return,2019-06-14 00:00:00,2019-06-16 00:00:00,False,EUR,-32174,REDIRECT,36.6749,-4.49911,ES,55.950145,-3.372288,EDI,2144.9878505382967,15727.437108049378,85.01317355702366
581,2022-02-05,AGP,EDI,AGP-EDI,1.0,0.0,ECONOMY,return,2022-07-21 00:00:00,2022-07-25 00:00:00,True,EUR,-32356,REDIRECT,36.6749,-4.49911,ES,55.950145,-3.372288,EDI,2144.9878505382967,15727.437108049378,85.01317355702366
582,2022-02-05,AGP,EDI,AGP-EDI,1.0,0.0,ECONOMY,return,2022-07-21 00:00:00,2022-07-25 00:00:00,True,EUR,-31915,REDIRECT,36.6749,-4.49911,ES,55.950145,-3.372288,EDI,2144.9878505382967,15727.437108049378,85.01317355702366
583,2019-06-05,AGP,EDI,AGP-EDI,2.0,1.0,ECONOMY,oneway,2019-10-20 00:00:00,,False,GBP,-31915,DIRECT_BOOKING,36.6749,-4.49911,ES,55.950145,-3.372288,EDI,2144.9878505382967,15727.437108049378,85.01317355702366
584,2022-02-05,TLS,EDI,TLS-EDI,2.0,0.0,ECONOMY,return,2022-05-07 00:00:00,2022-11-07 00:00:00,False,EUR,-32132,REDIRECT,43.629101,1.36382,FR,55.950145,-3.372288,EDI,1410.7591243180493,10343.939895394196,55.91318862375241
585,2022-02-05,TLS,EDI,TLS-EDI,1.0,0.0,ECONOMY,return,2022-04-07 00:00:00,2022-11-07 00:00:00,True,GBP,-31915,REDIRECT,43.629101,1.36382,FR,55.950145,-3.372288,EDI,1410.7591243180493,10343.939895394196,55.91318862375241
586,2019-06-05,TLS,EDI,TLS-EDI,1.0,0.0,ECONOMY,oneway,2019-06-23 00:00:00,,False,HKD,-31915,REDIRECT,43.629101,1.36382,FR,55.950145,-3.372288,EDI,1410.7591243180493,10343.939895394196,55.91318862375241
587,2019-06-05,IBZ,EDI,IBZ-EDI,2.0,0.0,ECONOMY,oneway,2019-05-26 00:00:00,,False,GBP,-31915,REDIRECT,38.872898,1.37312,ES,55.950145,-3.372288,EDI,1931.060015362352,14158.879704544051,76.5344848894273
588,2019-06-05,RUH,EDI,RUH-EDI,3.0,0.0,ECONOMY,mutli_city,2019-06-15 00:00:00,2019-06-25 00:00:00,False,SAR,-32348,REDIRECT,24.95759963989257,46.69879913330078,SA,55.950145,-3.372288,EDI,5283.236489345735,88308.69040533327,274.25059132091076
589,2019-06-05,RUH,EDI,RUH-EDI,3.0,0.0,ECONOMY,mutli_city,2019-06-15 00:00:00,2019-06-25 00:00:00,False,SAR,-32348,REDIRECT,24.95759963989257,46.69879913330078,SA,55.950145,-3.372288,EDI,5283.236489345735,88308.69040533327,274.25059132091076
590,2019-06-05,RUH,EDI,RUH-EDI,2.0,0.0,ECONOMY,mutli_city,2019-08-24 00:00:00,2019-06-09 00:00:00,False,SAR,-32090,REDIRECT,24.95759963989257,46.69879913330078,SA,55.950145,-3.372288,EDI,5283.236489345735,88308.69040533327,274.25059132091076
591,2022-02-05,SEA,EDI,SEA-EDI,2.0,0.0,ECONOMY,return,2022-10-24 00:00:00,2022-02-11 00:00:00,False,USD,-32385,REDIRECT,47.449001,-122.308998,US,55.950145,-3.372288,EDI,7195.639236527161,120274.28241919131,373.52261620866864
592,2022-02-05,CPT,EDI,CPT-EDI,3.0,0.0,ECONOMY,return,2022-11-16 00:00:00,2022-12-23 00:00:00,False,ZAR,-31939,REDIRECT,-33.9648017883,18.6016998291,ZA,55.950145,-3.372288,EDI,10213.065021860773,170710.207450269,530.1559237585993
593,2022-02-05,CPT,EDI,CPT-EDI,3.0,0.0,ECONOMY,return,2022-11-16 00:00:00,2022-12-23 00:00:00,False,ZAR,-31939,BOOK_WITH_SKYSCANNER,-33.9648017883,18.6016998291,ZA,55.950145,-3.372288,EDI,10213.065021860773,170710.207450269,530.1559237585993
594,2022-02-05,KRK,EDI,KRK-EDI,1.0,0.0,ECONOMY,return,2022-06-15 00:00:00,2022-06-20 00:00:00,True,PLN,-32356,REDIRECT,50.077702,19.7848,PL,55.950145,-3.372288,EDI,1670.9846495752206,12251.960298103797,66.22681242218269
595,2019-06-05,KRK,EDI,KRK-EDI,2.0,0.0,ECONOMY,oneway,2019-11-05 00:00:00,,False,GBP,-31915,DIRECT_BOOKING,50.077702,19.7848,PL,55.950145,-3.372288,EDI,1670.9846495752206,12251.960298103797,66.22681242218269
596,2022-02-05,GOA,EDI,GOA-EDI,1.0,0.0,ECONOMY,return,2022-05-25 00:00:00,2022-05-30 00:00:00,False,EUR,-30823,REDIRECT,44.4133,8.8375,IT,55.950145,-3.372288,EDI,1544.741421060842,11326.322217553025,61.22336333812446
597,2022-02-05,GOA,EDI,GOA-EDI,1.0,0.0,ECONOMY,return,2022-05-25 00:00:00,2022-05-28 00:00:00,False,EUR,-30823,REDIRECT,44.4133,8.8375,IT,55.950145,-3.372288,EDI,1544.741421060842,11326.322217553025,61.22336333812446
598,2022-02-05,GOA,EDI,GOA-EDI,1.0,0.0,ECONOMY,return,2022-05-25 00:00:00,2022-05-30 00:00:00,False,EUR,-30823,REDIRECT,44.4133,8.8375,IT,55.950145,-3.372288,EDI,1544.741421060842,11326.322217553025,61.22336333812446
599,2022-02-05,GOA,EDI,GOA-EDI,1.0,0.0,ECONOMY,mutli_city,2022-05-25 00:00:00,2022-05-30 00:00:00,False,EUR,-30823,REDIRECT,44.4133,8.8375,IT,55.950145,-3.372288,EDI,1544.741421060842,11326.322217553025,61.22336333812446
600,2019-06-05,GOA,EDI,GOA-EDI,1.0,0.0,ECONOMY,oneway,2019-12-05 00:00:00,,False,GBP,-32131,REDIRECT,44.4133,8.8375,IT,55.950145,-3.372288,EDI,1544.741421060842,11326.322217553025,61.22336333812446
601,2019-06-05,GOA,EDI,GOA-EDI,1.0,0.0,ECONOMY,oneway,2019-12-05 00:00:00,,False,GBP,-32131,DIRECT_BOOKING,44.4133,8.8375,IT,55.950145,-3.372288,EDI,1544.741421060842,11326.322217553025,61.22336333812446
602,2022-02-05,GOA,EDI,GOA-EDI,1.0,0.0,ECONOMY,mutli_city,2022-05-25 00:00:00,2022-05-31 00:00:00,False,EUR,-30823,REDIRECT,44.4133,8.8375,IT,55.950145,-3.372288,EDI,1544.741421060842,11326.322217553025,61.22336333812446
603,2019-06-05,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2019-06-27 00:00:00,2019-06-30 00:00:00,False,GBP,-32302,DIRECT_BOOKING,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
604,2019-06-05,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2019-06-27 00:00:00,2019-06-30 00:00:00,False,GBP,-32302,REDIRECT,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
605,2022-02-05,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2022-05-20 00:00:00,2022-05-22 00:00:00,False,GBP,-32094,REDIRECT,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
606,2022-02-05,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2022-05-20 00:00:00,2022-05-22 00:00:00,False,GBP,-32094,BOOK_WITH_SKYSCANNER,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
607,2022-02-05,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2022-05-20 00:00:00,2022-05-22 00:00:00,False,GBP,-32094,DIRECT_BOOKING,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
608,2019-06-05,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2019-05-06 00:00:00,2019-05-06 00:00:00,False,GBP,-32302,REDIRECT,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
609,2019-06-05,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2019-05-06 00:00:00,2019-05-06 00:00:00,False,GBP,-32302,DIRECT_BOOKING,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
610,2019-06-05,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,mutli_city,2019-05-06 00:00:00,2019-12-06 00:00:00,False,HKD,-32302,REDIRECT,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
611,2019-06-05,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2019-07-11 00:00:00,2019-10-11 00:00:00,False,GBP,-32302,REDIRECT,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
612,2019-06-05,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2019-07-11 00:00:00,2019-10-11 00:00:00,False,GBP,-32302,DIRECT_BOOKING,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
613,2022-02-05,SOU,EDI,SOU-EDI,1.0,1.0,ECONOMY,oneway,2022-05-05 00:00:00,,False,GBP,-32094,REDIRECT,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
614,2022-02-05,SOU,EDI,SOU-EDI,1.0,1.0,ECONOMY,oneway,2022-05-05 00:00:00,,False,GBP,-32094,DIRECT_BOOKING,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
615,2019-06-05,SOU,EDI,SOU-EDI,2.0,0.0,ECONOMY,return,2019-01-11 00:00:00,2019-04-11 00:00:00,False,GBP,-32302,REDIRECT,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
616,2019-06-05,SOU,EDI,SOU-EDI,2.0,0.0,ECONOMY,return,2019-01-11 00:00:00,2019-04-11 00:00:00,False,GBP,-32302,DIRECT_BOOKING,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
617,2021-03-05,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2021-04-08 00:00:00,2021-08-08 00:00:00,False,GBP,-32094,REDIRECT,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
618,2021-03-05,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2021-04-08 00:00:00,2021-08-08 00:00:00,False,GBP,-32094,DIRECT_BOOKING,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
619,2021-03-05,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2021-04-08 00:00:00,2021-08-08 00:00:00,False,GBP,-32094,BOOK_WITH_SKYSCANNER,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
620,2019-06-05,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,oneway,2019-12-05 00:00:00,,False,GBP,-32302,DIRECT_BOOKING,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
621,2019-06-05,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,oneway,2019-12-05 00:00:00,,False,GBP,-32302,REDIRECT,50.950298,-1.3568,GB,55.950145,-3.372288,EDI,571.6887503438217,3943.0632021293623,27.76805071922086
622,2022-02-05,COK,EDI,COK-EDI,1.0,0.0,ECONOMY,oneway,2022-05-29 00:00:00,,False,GBP,-31821,REDIRECT,10.152,76.401901,IN,55.950145,-3.372288,EDI,8437.934969418522,141039.11274412638,438.0096669072248
623,2022-02-05,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,oneway,2022-05-20 00:00:00,,True,GBP,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,55.950145,-3.372288,EDI,493.92111343647554,3406.68268524584,23.990723135534083
624,2022-02-05,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,oneway,2022-02-05 00:00:00,,False,GBP,-30972,REDIRECT,51.874698638916016,-0.3683330118656158,GB,55.950145,-3.372288,EDI,493.92111343647554,3406.68268524584,23.990723135534083
625,2019-06-05,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2019-09-17 00:00:00,2019-09-19 00:00:00,False,GBP,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,55.950145,-3.372288,EDI,493.92111343647554,3406.68268524584,23.990723135534083
626,2019-06-05,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2019-09-17 00:00:00,2019-09-19 00:00:00,False,GBP,-32356,DIRECT_BOOKING,51.874698638916016,-0.3683330118656158,GB,55.950145,-3.372288,EDI,493.92111343647554,3406.68268524584,23.990723135534083
627,2019-06-05,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2019-06-19 00:00:00,2019-06-22 00:00:00,False,GBP,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,55.950145,-3.372288,EDI,493.92111343647554,3406.68268524584,23.990723135534083
628,2019-06-05,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2019-06-19 00:00:00,2019-06-22 00:00:00,False,GBP,-32356,DIRECT_BOOKING,51.874698638916016,-0.3683330118656158,GB,55.950145,-3.372288,EDI,493.92111343647554,3406.68268524584,23.990723135534083
629,2019-06-05,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,oneway,2019-05-24 00:00:00,,False,GBP,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,55.950145,-3.372288,EDI,493.92111343647554,3406.68268524584,23.990723135534083
630,2019-06-05,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,oneway,2019-05-24 00:00:00,,False,GBP,-32356,DIRECT_BOOKING,51.874698638916016,-0.3683330118656158,GB,55.950145,-3.372288,EDI,493.92111343647554,3406.68268524584,23.990723135534083
631,2022-02-05,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2022-11-11 00:00:00,2022-11-13 00:00:00,True,GBP,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,55.950145,-3.372288,EDI,493.92111343647554,3406.68268524584,23.990723135534083
632,2019-06-05,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2019-11-10 00:00:00,2019-10-13 00:00:00,False,GBP,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,55.950145,-3.372288,EDI,493.92111343647554,3406.68268524584,23.990723135534083
