,dt,device_type,search_origin,search_destination,search_route,search_adult_count,search_child_count,search_cabin_class,search_type,search_departure_date,search_arrival_date,is_marked_as_eco_option,currency,amount,unit,operating_carrier,booking_type,latitude_deg_origin,longitude_deg_origin,iso_country_origin,iata_code_origin,latitude_deg_dest,longitude_deg_dest,iso_country_dest,iata_code_dest,distance_miles,distance_km,CO2_emissions,CO2_emissions_per_passenger
162,2021-03-05,IOS,LHR,EDI,LOND-EDI,1.0,0.0,ECONOMY,oneway,2021-05-17 00:00:00,,False,EUR,8400.0,CENTI,-32528,REDIRECT,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
163,2022-02-05,IOS,LHR,EDI,LOND-EDI,2.0,0.0,ECONOMY,oneway,2022-06-05 00:00:00,,False,AUD,31600.0,CENTI,-32528,REDIRECT,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
164,2022-02-05,IOS,LHR,EDI,LOND-EDI,2.0,0.0,ECONOMY,oneway,2022-06-05 00:00:00,,False,AUD,31600.0,CENTI,-32528,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
165,2022-02-05,IOS,LHR,EDI,LOND-EDI,1.0,0.0,ECONOMY,return,2022-05-13 00:00:00,2022-05-14 00:00:00,True,GBP,8400.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
166,2022-02-05,IOS,LHR,EDI,LOND-EDI,1.0,0.0,ECONOMY,return,2022-05-13 00:00:00,2022-05-14 00:00:00,True,GBP,8400.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
167,2021-03-05,IOS,LHR,EDI,LOND-EDI,2.0,0.0,ECONOMY,return,2021-11-05 00:00:00,2021-05-13 00:00:00,False,GBP,14800.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
168,2021-03-05,IOS,LHR,EDI,LOND-EDI,2.0,0.0,ECONOMY,return,2021-11-05 00:00:00,2021-05-13 00:00:00,False,GBP,14800.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
169,2022-02-05,IOS,LHR,EDI,LOND-EDI,1.0,0.0,ECONOMY,return,2022-05-14 00:00:00,2022-05-14 00:00:00,True,GBP,8300.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
170,2022-02-05,IOS,LHR,EDI,LOND-EDI,1.0,0.0,ECONOMY,return,2022-05-14 00:00:00,2022-05-14 00:00:00,True,GBP,8300.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
171,2021-03-05,IOS,LHR,EDI,LHR-EDI,1.0,0.0,ECONOMY,return,2021-05-25 00:00:00,2021-05-28 00:00:00,True,GBP,15200.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
172,2019-06-05,IOS,LHR,EDI,LHR-EDI,1.0,0.0,ECONOMY,oneway,2019-05-17 00:00:00,,False,CNY,80300.0,CENTI,-32302,REDIRECT,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
173,2022-02-05,IOS,LHR,EDI,LOND-EDI,2.0,0.0,ECONOMY,return,2022-06-28 00:00:00,2022-06-29 00:00:00,True,GBP,14200.0,CENTI,-32356,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
174,2022-02-05,IOS,LHR,EDI,LOND-EDI,2.0,0.0,ECONOMY,return,2022-06-28 00:00:00,2022-06-29 00:00:00,True,GBP,14200.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
175,2021-03-05,IOS,LHR,EDI,LHR-EDI,1.0,0.0,ECONOMY,return,2021-07-21 00:00:00,2021-07-25 00:00:00,True,GBP,16000.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
176,2019-06-05,IOS,LHR,EDI,LHR-EDI,1.0,0.0,ECONOMY,oneway,2019-12-05 00:00:00,,False,GBP,5900.0,CENTI,-32302,REDIRECT,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
177,2019-06-05,IOS,LHR,EDI,LHR-EDI,1.0,0.0,ECONOMY,oneway,2019-12-05 00:00:00,,False,GBP,5900.0,CENTI,-32302,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
178,2022-02-05,IOS,LHR,EDI,LOND-EDI,2.0,0.0,ECONOMY,return,2022-05-29 00:00:00,2022-01-06 00:00:00,True,GBP,15200.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
179,2022-02-05,IOS,LHR,EDI,LOND-EDI,1.0,0.0,ECONOMY,return,2022-08-07 00:00:00,2022-11-07 00:00:00,True,GBP,8000.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
180,2019-06-05,IOS,LHR,EDI,LHR-EDI,1.0,0.0,ECONOMY,return,2019-10-05 00:00:00,2019-12-05 00:00:00,False,GBP,19000.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
181,2019-06-05,IOS,LHR,EDI,LHR-EDI,1.0,0.0,ECONOMY,return,2019-10-05 00:00:00,2019-12-05 00:00:00,False,GBP,19000.0,CENTI,-32480,DIRECT_BOOKING,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
182,2022-02-05,IOS,LHR,EDI,LOND-EDI,2.0,0.0,ECONOMY,return,2022-05-29 00:00:00,2022-01-06 00:00:00,True,GBP,23700.0,CENTI,-32356,REDIRECT,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
183,2022-02-05,IOS,LHR,EDI,LHR-EDI,2.0,0.0,ECONOMY,return,2022-05-28 00:00:00,2022-01-06 00:00:00,False,GBP,36400.0,CENTI,-32480,REDIRECT,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
184,2022-02-05,IOS,LHR,EDI,LOND-EDI,1.0,0.0,ECONOMY,oneway,2022-10-05 00:00:00,,False,KRW,3720200.0,CENTI,-31915,REDIRECT,51.4706,-0.461941,GB,LHR,55.950145,-3.372288,GB,EDI,331.5269422004703,533.5408952686737,3679.949045175048,25.91513412095104
275,2019-06-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2019-10-05 00:00:00,2019-12-05 00:00:00,False,GBP,19000.0,CENTI,-32480,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
276,2019-06-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,mutli_city,2019-08-30 00:00:00,2019-01-09 00:00:00,False,GBP,11700.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
277,2022-02-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-05-27 00:00:00,2022-05-30 00:00:00,True,GBP,13300.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
278,2022-02-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-05-27 00:00:00,2022-05-30 00:00:00,True,GBP,13300.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
279,2019-06-05,IOS,LGW,EDI,LGW-EDI,2.0,2.0,ECONOMY,mutli_city,2019-11-08 00:00:00,2019-08-15 00:00:00,False,INR,3274400.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
280,2019-06-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2019-05-13 00:00:00,,False,GBP,4200.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
281,2019-06-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2019-05-13 00:00:00,,False,GBP,4200.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
282,2022-02-05,IOS,LGW,EDI,LGW-EDI,3.0,0.0,ECONOMY,oneway,2022-04-05 00:00:00,,True,GBP,20700.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
283,2022-02-05,IOS,LGW,EDI,LGW-EDI,3.0,0.0,ECONOMY,oneway,2022-04-05 00:00:00,,True,GBP,20700.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
284,2019-06-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2019-01-06 00:00:00,,False,GBP,4600.0,CENTI,-32480,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
285,2019-06-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2019-01-06 00:00:00,,False,GBP,4600.0,CENTI,-32480,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
286,2022-02-05,IOS,LGW,EDI,LGW-EDI,2.0,2.0,ECONOMY,oneway,2022-10-07 00:00:00,,True,GBP,13400.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
287,2022-02-05,IOS,LGW,EDI,LGW-EDI,2.0,2.0,ECONOMY,oneway,2022-10-07 00:00:00,,True,GBP,13400.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
288,2021-03-05,IOS,LGW,EDI,LGW-EDI,2.0,2.0,ECONOMY,mutli_city,2021-12-09 00:00:00,2021-09-21 00:00:00,False,GBP,27400.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
289,2022-02-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2022-05-26 00:00:00,,True,GBP,2900.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
290,2022-02-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2022-05-26 00:00:00,,True,GBP,2900.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
291,2022-02-05,IOS,LGW,EDI,LGW-EDI,2.0,0.0,ECONOMY,return,2022-05-20 00:00:00,2022-05-23 00:00:00,False,GBP,23600.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
292,2022-02-05,IOS,LGW,EDI,LGW-EDI,2.0,0.0,ECONOMY,return,2022-05-20 00:00:00,2022-05-23 00:00:00,False,GBP,23600.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
293,2022-02-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-05-20 00:00:00,2022-05-22 00:00:00,True,GBP,16900.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
294,2022-02-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-05-20 00:00:00,2022-05-22 00:00:00,True,GBP,16900.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
295,2022-02-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2022-04-05 00:00:00,,True,GBP,7800.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
296,2022-02-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2022-04-05 00:00:00,,True,GBP,7800.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
297,2022-02-05,IOS,LGW,EDI,LGW-EDI,2.0,0.0,ECONOMY,return,2022-06-05 00:00:00,2022-08-05 00:00:00,True,GBP,42200.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
298,2022-02-05,IOS,LGW,EDI,LGW-EDI,2.0,0.0,ECONOMY,return,2022-06-05 00:00:00,2022-08-05 00:00:00,True,GBP,42200.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
299,2022-02-05,IOS,LGW,EDI,LGW-EDI,4.0,0.0,ECONOMY,return,2022-12-11 00:00:00,2022-11-13 00:00:00,True,GBP,32000.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
300,2022-02-05,IOS,LGW,EDI,LGW-EDI,4.0,0.0,ECONOMY,return,2022-12-11 00:00:00,2022-11-13 00:00:00,True,GBP,32000.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
301,2022-02-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-09-06 00:00:00,2022-06-14 00:00:00,True,GBP,7300.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
302,2022-02-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-09-06 00:00:00,2022-06-14 00:00:00,True,GBP,7300.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
303,2019-06-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2019-05-17 00:00:00,,False,GBP,4700.0,CENTI,-32480,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
304,2019-06-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2019-05-17 00:00:00,,False,GBP,4700.0,CENTI,-32480,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
305,2022-02-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-05-27 00:00:00,2022-05-30 00:00:00,True,GBP,12600.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
306,2022-02-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-05-27 00:00:00,2022-05-30 00:00:00,True,GBP,12600.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
307,2022-02-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2022-09-05 00:00:00,,True,GBP,4300.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
308,2022-02-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2022-09-05 00:00:00,,True,GBP,4300.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
309,2019-06-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,oneway,2019-12-05 00:00:00,,False,CNY,36600.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
310,2022-02-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-07-14 00:00:00,2022-07-17 00:00:00,True,GBP,16800.0,CENTI,-32356,REDIRECT,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
311,2022-02-05,IOS,LGW,EDI,LGW-EDI,1.0,0.0,ECONOMY,return,2022-07-14 00:00:00,2022-07-17 00:00:00,True,GBP,16800.0,CENTI,-32356,DIRECT_BOOKING,51.148102,-0.190278,GB,LGW,55.950145,-3.372288,GB,EDI,356.48157409436004,573.7014823793138,3956.9454581998602,27.86581308591451
318,2022-02-05,IOS,LCY,EDI,LCY-EDI,1.0,0.0,ECONOMY,return,2022-08-23 00:00:00,2022-08-25 00:00:00,False,GBP,13800.0,CENTI,-32528,DIRECT_BOOKING,51.505299,0.055278,GB,LCY,55.950145,-3.372288,GB,EDI,337.45884777531904,543.0873719141231,3745.7931968187886,26.37882532970978
319,2022-02-05,IOS,LCY,EDI,LCY-EDI,1.0,0.0,ECONOMY,return,2022-08-23 00:00:00,2022-08-25 00:00:00,False,GBP,13800.0,CENTI,-32528,REDIRECT,51.505299,0.055278,GB,LCY,55.950145,-3.372288,GB,EDI,337.45884777531904,543.0873719141231,3745.7931968187886,26.37882532970978
320,2022-02-05,IOS,LCY,EDI,LCY-EDI,1.0,0.0,ECONOMY,return,2022-08-23 00:00:00,2022-08-25 00:00:00,False,GBP,13800.0,CENTI,-32528,BOOK_WITH_SKYSCANNER,51.505299,0.055278,GB,LCY,55.950145,-3.372288,GB,EDI,337.45884777531904,543.0873719141231,3745.7931968187886,26.37882532970978
321,2019-06-05,IOS,LCY,EDI,LCY-EDI,1.0,0.0,ECONOMY,oneway,2019-07-14 00:00:00,,False,GBP,6200.0,CENTI,-32302,REDIRECT,51.505299,0.055278,GB,LCY,55.950145,-3.372288,GB,EDI,337.45884777531904,543.0873719141231,3745.7931968187886,26.37882532970978
322,2019-06-05,IOS,LCY,EDI,LCY-EDI,1.0,0.0,ECONOMY,oneway,2019-07-14 00:00:00,,False,GBP,6200.0,CENTI,-32302,DIRECT_BOOKING,51.505299,0.055278,GB,LCY,55.950145,-3.372288,GB,EDI,337.45884777531904,543.0873719141231,3745.7931968187886,26.37882532970978
323,2021-03-05,IOS,LCY,EDI,LCY-EDI,1.0,0.0,ECONOMY,return,2021-05-21 00:00:00,2021-05-25 00:00:00,False,GBP,13000.0,CENTI,-32528,REDIRECT,51.505299,0.055278,GB,LCY,55.950145,-3.372288,GB,EDI,337.45884777531904,543.0873719141231,3745.7931968187886,26.37882532970978
324,2022-02-05,IOS,LCY,EDI,LCY-EDI,1.0,0.0,ECONOMY,oneway,2022-06-17 00:00:00,,False,AUD,16300.0,CENTI,-32528,REDIRECT,51.505299,0.055278,GB,LCY,55.950145,-3.372288,GB,EDI,337.45884777531904,543.0873719141231,3745.7931968187886,26.37882532970978
325,2022-02-05,IOS,LCY,EDI,LCY-EDI,1.0,0.0,ECONOMY,oneway,2022-06-17 00:00:00,,False,AUD,16300.0,CENTI,-32528,DIRECT_BOOKING,51.505299,0.055278,GB,LCY,55.950145,-3.372288,GB,EDI,337.45884777531904,543.0873719141231,3745.7931968187886,26.37882532970978
396,2021-03-05,IOS,BFS,EDI,BFS-EDI,4.0,0.0,ECONOMY,return,2021-07-25 00:00:00,2021-07-31 00:00:00,False,GBP,34400.0,CENTI,-32356,REDIRECT,54.6575012207,-6.21582984924,GB,BFS,55.950145,-3.372288,GB,EDI,143.10295712245613,230.30188542728206,1588.4428183398522,11.18621703056234
397,2022-02-05,IOS,BFS,EDI,BFS-EDI,1.0,0.0,ECONOMY,return,2022-10-14 00:00:00,2022-10-16 00:00:00,True,GBP,7500.0,CENTI,-32356,REDIRECT,54.6575012207,-6.21582984924,GB,BFS,55.950145,-3.372288,GB,EDI,143.10295712245613,230.30188542728206,1588.4428183398522,11.18621703056234
398,2022-02-05,IOS,BFS,EDI,BFS-EDI,1.0,0.0,ECONOMY,return,2022-10-14 00:00:00,2022-10-16 00:00:00,True,GBP,7500.0,CENTI,-32356,DIRECT_BOOKING,54.6575012207,-6.21582984924,GB,BFS,55.950145,-3.372288,GB,EDI,143.10295712245613,230.30188542728206,1588.4428183398522,11.18621703056234
399,2022-02-05,IOS,BFS,EDI,BFS-EDI,1.0,0.0,ECONOMY,oneway,2022-05-24 00:00:00,,True,GBP,5200.0,CENTI,-32356,REDIRECT,54.6575012207,-6.21582984924,GB,BFS,55.950145,-3.372288,GB,EDI,143.10295712245613,230.30188542728206,1588.4428183398522,11.18621703056234
400,2022-02-05,IOS,BFS,EDI,BFS-EDI,1.0,0.0,ECONOMY,oneway,2022-05-24 00:00:00,,True,GBP,5200.0,CENTI,-32356,DIRECT_BOOKING,54.6575012207,-6.21582984924,GB,BFS,55.950145,-3.372288,GB,EDI,143.10295712245613,230.30188542728206,1588.4428183398522,11.18621703056234
415,2022-02-05,IOS,MAN,EDI,MAN-EDI,1.0,0.0,ECONOMY,oneway,2022-02-05 00:00:00,,False,GBP,18500.0,CENTI,-32356,REDIRECT,53.349375,-2.279521,GB,MAN,55.950145,-3.372288,GB,EDI,184.92338434458517,297.6053390546521,2052.649558834043,14.455278583338332
416,2022-02-05,IOS,MAN,EDI,MAN-EDI,1.0,0.0,ECONOMY,return,2022-05-21 00:00:00,2022-05-21 00:00:00,False,GBP,8700.0,CENTI,-31915,REDIRECT,53.349375,-2.279521,GB,MAN,55.950145,-3.372288,GB,EDI,184.92338434458517,297.6053390546521,2052.649558834043,14.455278583338332
417,2022-02-05,IOS,MAN,EDI,MAN-EDI,1.0,0.0,ECONOMY,return,2022-06-17 00:00:00,2022-06-19 00:00:00,False,GBP,12100.0,CENTI,-31915,REDIRECT,53.349375,-2.279521,GB,MAN,55.950145,-3.372288,GB,EDI,184.92338434458517,297.6053390546521,2052.649558834043,14.455278583338332
418,2021-03-05,IOS,MAN,EDI,MAN-EDI,1.0,0.0,ECONOMY,return,2021-06-19 00:00:00,2021-06-22 00:00:00,False,INR,2552900.0,CENTI,-32131,REDIRECT,53.349375,-2.279521,GB,MAN,55.950145,-3.372288,GB,EDI,184.92338434458517,297.6053390546521,2052.649558834043,14.455278583338332
424,2022-02-05,IOS,BRS,EDI,BRS-EDI,1.0,0.0,ECONOMY,return,2022-05-27 00:00:00,2022-05-29 00:00:00,True,GBP,14000.0,CENTI,-32356,REDIRECT,51.382702,-2.71909,GB,BRS,55.950145,-3.372288,GB,EDI,316.7071723646795,509.69078760206276,3515.4496005900737,24.75668732809911
425,2021-03-05,IOS,BRS,EDI,BRS-EDI,2.0,0.0,ECONOMY,return,2021-03-08 00:00:00,2021-06-08 00:00:00,False,GBP,15000.0,CENTI,-32356,REDIRECT,51.382702,-2.71909,GB,BRS,55.950145,-3.372288,GB,EDI,316.7071723646795,509.69078760206276,3515.4496005900737,24.75668732809911
426,2021-03-05,IOS,BRS,EDI,BRS-EDI,2.0,0.0,ECONOMY,return,2021-03-08 00:00:00,2021-06-08 00:00:00,False,GBP,15000.0,CENTI,-32356,DIRECT_BOOKING,51.382702,-2.71909,GB,BRS,55.950145,-3.372288,GB,EDI,316.7071723646795,509.69078760206276,3515.4496005900737,24.75668732809911
427,2022-02-05,IOS,BRS,EDI,BRS-EDI,1.0,0.0,ECONOMY,return,2022-06-24 00:00:00,2022-06-26 00:00:00,True,GBP,13700.0,CENTI,-32356,REDIRECT,51.382702,-2.71909,GB,BRS,55.950145,-3.372288,GB,EDI,316.7071723646795,509.69078760206276,3515.4496005900737,24.75668732809911
428,2022-02-05,IOS,BRS,EDI,BRS-EDI,5.0,0.0,ECONOMY,return,2022-07-06 00:00:00,2022-11-06 00:00:00,True,GBP,33600.0,CENTI,-32356,REDIRECT,51.382702,-2.71909,GB,BRS,55.950145,-3.372288,GB,EDI,316.7071723646795,509.69078760206276,3515.4496005900737,24.75668732809911
429,2022-02-05,IOS,BRS,EDI,BRS-EDI,2.0,0.0,ECONOMY,return,2022-07-06 00:00:00,2022-11-06 00:00:00,True,AUD,23500.0,CENTI,-32356,REDIRECT,51.382702,-2.71909,GB,BRS,55.950145,-3.372288,GB,EDI,316.7071723646795,509.69078760206276,3515.4496005900737,24.75668732809911
